SpeciesAuthor,SpeciesAccepted,CommonName,CoLCheckOK,CoLCheckDate,Infraspecific,SpeciesEpithetAccepted,GenusAccepted,GenusAuthor,Family,Order,Class,Phylum,Kingdom,OrganismType,Authors,Journal,YearPublication,DOI.ISBN,AdditionalSource,StudyDuration,StudyStart,StudyEnd,AnnualPeriodicity,NumberPopulations,MatrixCriteriaSize,MatrixCriteriaOntogeny,MatrixCriteriaAge,MatrixPopulation,Lat,Lon,Altitude,Country,Continent,Ecoregion,StudiedSex,MatrixComposite,MatrixTreatment,MatrixCaptivity,MatrixStartYear,MatrixStartSeason,MatrixStartMonth,MatrixEndYear,MatrixEndSeason,MatrixEndMonth,MatrixSplit,MatrixFec,Observation,MatrixDimension,SurvivalIssue,PPMS
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,1980,NA,NA,1981,NA,NA,Divided,Yes,NA,11,0.9813844,[0 0 0 0 0 0 0 0 0 0.01657849392824 0.0864136936856;0.9784531 0 0 0 0 0 0 0 0 0 0;0 0.9784531 0 0 0 0 0 0 0 0 0;0 0 0.9784531 0 0 0 0 0 0 0 0;0 0 0 0.9784531 0 0 0 0 0 0 0;0 0 0 0 0.9784531 0 0 0 0 0 0;0 0 0 0 0 0.9784531 0 0 0 0 0;0 0 0 0 0 0 0.9784531 0 0 0 0;0 0 0 0 0 0 0 0.9784531 0 0 0;0 0 0 0 0 0 0 0 0.9784531 0 0;0 0 0 0 0 0 0 0 0 0.9784531 0.9813844]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,1981,NA,NA,1982,NA,NA,Divided,Yes,NA,11,0.9816386,[0 0 0 0 0 0 0 0 0 0.01626365498798 0.0847726281062;0.9781043 0 0 0 0 0 0 0 0 0 0;0 0.9781043 0 0 0 0 0 0 0 0 0;0 0 0.9781043 0 0 0 0 0 0 0 0;0 0 0 0.9781043 0 0 0 0 0 0 0;0 0 0 0 0.9781043 0 0 0 0 0 0;0 0 0 0 0 0.9781043 0 0 0 0 0;0 0 0 0 0 0 0.9781043 0 0 0 0;0 0 0 0 0 0 0 0.9781043 0 0 0;0 0 0 0 0 0 0 0 0.9781043 0 0;0 0 0 0 0 0 0 0 0 0.9781043 0.9816386]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,1982,NA,NA,1983,NA,NA,Divided,Yes,NA,11,0.982002,[0 0 0 0 0 0 0 0 0 0.016409877286246 0.08553479678974;0.9784531 0 0 0 0 0 0 0 0 0 0;0 0.9784531 0 0 0 0 0 0 0 0 0;0 0 0.9784531 0 0 0 0 0 0 0 0;0 0 0 0.9784531 0 0 0 0 0 0 0;0 0 0 0 0.9784531 0 0 0 0 0 0;0 0 0 0 0 0.9784531 0 0 0 0 0;0 0 0 0 0 0 0.9784531 0 0 0 0;0 0 0 0 0 0 0 0.9784531 0 0 0;0 0 0 0 0 0 0 0 0.9784531 0 0;0 0 0 0 0 0 0 0 0 0.9784531 0.982002]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,1983,NA,NA,1984,NA,NA,Divided,Yes,NA,11,0.981762,[0 0 0 0 0 0 0 0 0 0.01626365498798 0.0847726281062;0.96925 0 0 0 0 0 0 0 0 0 0;0 0.96925 0 0 0 0 0 0 0 0 0;0 0 0.96925 0 0 0 0 0 0 0 0;0 0 0 0.96925 0 0 0 0 0 0 0;0 0 0 0 0.96925 0 0 0 0 0 0;0 0 0 0 0 0.96925 0 0 0 0 0;0 0 0 0 0 0 0.96925 0 0 0 0;0 0 0 0 0 0 0 0.96925 0 0 0;0 0 0 0 0 0 0 0 0.96925 0 0;0 0 0 0 0 0 0 0 0 0.96925 0.981762]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,1984,NA,NA,1985,NA,NA,Divided,Yes,NA,11,0.9744123,[0 0 0 0 0 0 0 0 0 0.01657849392824 0.0864136936856;0.9430422 0 0 0 0 0 0 0 0 0 0;0 0.9430422 0 0 0 0 0 0 0 0 0;0 0 0.9430422 0 0 0 0 0 0 0 0;0 0 0 0.9430422 0 0 0 0 0 0 0;0 0 0 0 0.9430422 0 0 0 0 0 0;0 0 0 0 0 0.9430422 0 0 0 0 0;0 0 0 0 0 0 0.9430422 0 0 0 0;0 0 0 0 0 0 0 0.9430422 0 0 0;0 0 0 0 0 0 0 0 0.9430422 0 0;0 0 0 0 0 0 0 0 0 0.9430422 0.9744123]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,1985,NA,NA,1986,NA,NA,Divided,Yes,NA,11,0.981762,[0 0 0 0 0 0 0 0 0 0.01542197982336 0.0803854829184;0.9781043 0 0 0 0 0 0 0 0 0 0;0 0.9781043 0 0 0 0 0 0 0 0 0;0 0 0.9781043 0 0 0 0 0 0 0 0;0 0 0 0.9781043 0 0 0 0 0 0 0;0 0 0 0 0.9781043 0 0 0 0 0 0;0 0 0 0 0 0.9781043 0 0 0 0 0;0 0 0 0 0 0 0.9781043 0 0 0 0;0 0 0 0 0 0 0 0.9781043 0 0 0;0 0 0 0 0 0 0 0 0.9781043 0 0;0 0 0 0 0 0 0 0 0 0.9781043 0.981762]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,1986,NA,NA,1987,NA,NA,Divided,Yes,NA,11,0.9734773,[0 0 0 0 0 0 0 0 0 0.016678228991712 0.08693355244128;0.9608156 0 0 0 0 0 0 0 0 0 0;0 0.9608156 0 0 0 0 0 0 0 0 0;0 0 0.9608156 0 0 0 0 0 0 0 0;0 0 0 0.9608156 0 0 0 0 0 0 0;0 0 0 0 0.9608156 0 0 0 0 0 0;0 0 0 0 0 0.9608156 0 0 0 0 0;0 0 0 0 0 0 0.9608156 0 0 0 0;0 0 0 0 0 0 0 0.9608156 0 0 0;0 0 0 0 0 0 0 0 0.9608156 0 0;0 0 0 0 0 0 0 0 0 0.9608156 0.9734773]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,1987,NA,NA,1988,NA,NA,Divided,Yes,NA,11,0.9816386,[0 0 0 0 0 0 0 0 0 0.016678228991712 0.08693355244128;0.9707639 0 0 0 0 0 0 0 0 0 0;0 0.9707639 0 0 0 0 0 0 0 0 0;0 0 0.9707639 0 0 0 0 0 0 0 0;0 0 0 0.9707639 0 0 0 0 0 0 0;0 0 0 0 0.9707639 0 0 0 0 0 0;0 0 0 0 0 0.9707639 0 0 0 0 0;0 0 0 0 0 0 0.9707639 0 0 0 0;0 0 0 0 0 0 0 0.9707639 0 0 0;0 0 0 0 0 0 0 0 0.9707639 0 0;0 0 0 0 0 0 0 0 0 0.9707639 0.9816386]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,1988,NA,NA,1989,NA,NA,Divided,Yes,NA,11,0.9787866,[0 0 0 0 0 0 0 0 0 0.015868123685992 0.08271096189448;0.9787866 0 0 0 0 0 0 0 0 0 0;0 0.9787866 0 0 0 0 0 0 0 0 0;0 0 0.9787866 0 0 0 0 0 0 0 0;0 0 0 0.9787866 0 0 0 0 0 0 0;0 0 0 0 0.9787866 0 0 0 0 0 0;0 0 0 0 0 0.9787866 0 0 0 0 0;0 0 0 0 0 0 0.9787866 0 0 0 0;0 0 0 0 0 0 0 0.9787866 0 0 0;0 0 0 0 0 0 0 0 0.9787866 0 0;0 0 0 0 0 0 0 0 0 0.9787866 0.9649213]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,1989,NA,NA,1990,NA,NA,Divided,Yes,NA,11,0.982002,[0 0 0 0 0 0 0 0 0 0.016370522171688 0.08532966230472;0.9792605 0 0 0 0 0 0 0 0 0 0;0 0.9792605 0 0 0 0 0 0 0 0 0;0 0 0.9792605 0 0 0 0 0 0 0 0;0 0 0 0.9792605 0 0 0 0 0 0 0;0 0 0 0 0.9792605 0 0 0 0 0 0;0 0 0 0 0 0.9792605 0 0 0 0 0;0 0 0 0 0 0 0.9792605 0 0 0 0;0 0 0 0 0 0 0 0.9792605 0 0 0;0 0 0 0 0 0 0 0 0.9792605 0 0;0 0 0 0 0 0 0 0 0 0.9792605 0.982002]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,1990,NA,NA,1991,NA,NA,Divided,Yes,NA,11,0.9823456,[0 0 0 0 0 0 0 0 0 0.016854221815136 0.08785089692384;0.9710426 0 0 0 0 0 0 0 0 0 0;0 0.9710426 0 0 0 0 0 0 0 0 0;0 0 0.9710426 0 0 0 0 0 0 0 0;0 0 0 0.9710426 0 0 0 0 0 0 0;0 0 0 0 0.9710426 0 0 0 0 0 0;0 0 0 0 0 0.9710426 0 0 0 0 0;0 0 0 0 0 0 0.9710426 0 0 0 0;0 0 0 0 0 0 0 0.9710426 0 0 0;0 0 0 0 0 0 0 0 0.9710426 0 0;0 0 0 0 0 0 0 0 0 0.9710426 0.9823456]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,1991,NA,NA,1992,NA,NA,Divided,Yes,NA,11,0.9822331,[0 0 0 0 0 0 0 0 0 0.016370522171688 0.08532966230472;0.9797058 0 0 0 0 0 0 0 0 0 0;0 0.9797058 0 0 0 0 0 0 0 0 0;0 0 0.9797058 0 0 0 0 0 0 0 0;0 0 0 0.9797058 0 0 0 0 0 0 0;0 0 0 0 0.9797058 0 0 0 0 0 0;0 0 0 0 0 0.9797058 0 0 0 0 0;0 0 0 0 0 0 0.9797058 0 0 0 0;0 0 0 0 0 0 0 0.9797058 0 0 0;0 0 0 0 0 0 0 0 0.9797058 0 0;0 0 0 0 0 0 0 0 0 0.9797058 0.9822331]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,1992,NA,NA,1993,NA,NA,Divided,Yes,NA,11,0.98026,[0 0 0 0 0 0 0 0 0 0.015868123685992 0.08271096189448;0.98026 0 0 0 0 0 0 0 0 0 0;0 0.98026 0 0 0 0 0 0 0 0 0;0 0 0.98026 0 0 0 0 0 0 0 0;0 0 0 0.98026 0 0 0 0 0 0 0;0 0 0 0 0.98026 0 0 0 0 0 0;0 0 0 0 0 0.98026 0 0 0 0 0;0 0 0 0 0 0 0.98026 0 0 0 0;0 0 0 0 0 0 0 0.98026 0 0 0;0 0 0 0 0 0 0 0 0.98026 0 0;0 0 0 0 0 0 0 0 0 0.98026 0.9649213]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,1993,NA,NA,1994,NA,NA,Divided,Yes,NA,11,0.9806489,[0 0 0 0 0 0 0 0 0 0.01664525009936 0.0867616533584;0.9806489 0 0 0 0 0 0 0 0 0 0;0 0.9806489 0 0 0 0 0 0 0 0 0;0 0 0.9806489 0 0 0 0 0 0 0 0;0 0 0 0.9806489 0 0 0 0 0 0 0;0 0 0 0 0.9806489 0 0 0 0 0 0;0 0 0 0 0 0.9806489 0 0 0 0 0;0 0 0 0 0 0 0.9806489 0 0 0 0;0 0 0 0 0 0 0 0.9806489 0 0 0;0 0 0 0 0 0 0 0 0.9806489 0 0;0 0 0 0 0 0 0 0 0 0.9806489 0.9744123]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,1994,NA,NA,1995,NA,NA,Divided,Yes,NA,11,0.9822331,[0 0 0 0 0 0 0 0 0 0.016469087322392 0.08584342301048;0.9815906 0 0 0 0 0 0 0 0 0 0;0 0.9815906 0 0 0 0 0 0 0 0 0;0 0 0.9815906 0 0 0 0 0 0 0 0;0 0 0 0.9815906 0 0 0 0 0 0 0;0 0 0 0 0.9815906 0 0 0 0 0 0;0 0 0 0 0 0.9815906 0 0 0 0 0;0 0 0 0 0 0 0.9815906 0 0 0 0;0 0 0 0 0 0 0 0.9815906 0 0 0;0 0 0 0 0 0 0 0 0.9815906 0 0;0 0 0 0 0 0 0 0 0 0.9815906 0.9822331]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,1995,NA,NA,1996,NA,NA,Divided,Yes,NA,11,0.9827763,[0 0 0 0 0 0 0 0 0 0.016098408761908 0.08391129915652;0.9819125 0 0 0 0 0 0 0 0 0 0;0 0.9819125 0 0 0 0 0 0 0 0 0;0 0 0.9819125 0 0 0 0 0 0 0 0;0 0 0 0.9819125 0 0 0 0 0 0 0;0 0 0 0 0.9819125 0 0 0 0 0 0;0 0 0 0 0 0.9819125 0 0 0 0 0;0 0 0 0 0 0 0.9819125 0 0 0 0;0 0 0 0 0 0 0 0.9819125 0 0 0;0 0 0 0 0 0 0 0 0.9819125 0 0;0 0 0 0 0 0 0 0 0 0.9819125 0.9827763]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,1996,NA,NA,1997,NA,NA,Divided,Yes,NA,11,0.983464,[0 0 0 0 0 0 0 0 0 0.016854221815136 0.08785089692384;0.975073 0 0 0 0 0 0 0 0 0 0;0 0.975073 0 0 0 0 0 0 0 0 0;0 0 0.975073 0 0 0 0 0 0 0 0;0 0 0 0.975073 0 0 0 0 0 0 0;0 0 0 0 0.975073 0 0 0 0 0 0;0 0 0 0 0 0.975073 0 0 0 0 0;0 0 0 0 0 0 0.975073 0 0 0 0;0 0 0 0 0 0 0 0.975073 0 0 0;0 0 0 0 0 0 0 0 0.975073 0 0;0 0 0 0 0 0 0 0 0 0.975073 0.983464]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,1997,NA,NA,1998,NA,NA,Divided,Yes,NA,11,0.983556,[0 0 0 0 0 0 0 0 0 0.01693245182668 0.0882586628092;0.9752545 0 0 0 0 0 0 0 0 0 0;0 0.9752545 0 0 0 0 0 0 0 0 0;0 0 0.9752545 0 0 0 0 0 0 0 0;0 0 0 0.9752545 0 0 0 0 0 0 0;0 0 0 0 0.9752545 0 0 0 0 0 0;0 0 0 0 0 0.9752545 0 0 0 0 0;0 0 0 0 0 0 0.9752545 0 0 0 0;0 0 0 0 0 0 0 0.9752545 0 0 0;0 0 0 0 0 0 0 0 0.9752545 0 0;0 0 0 0 0 0 0 0 0 0.9752545 0.983556]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,1998,NA,NA,1999,NA,NA,Divided,Yes,NA,11,0.9775626,[0 0 0 0 0 0 0 0 0 0.017136666819428 0.08932311244532;0.9362097 0 0 0 0 0 0 0 0 0 0;0 0.9362097 0 0 0 0 0 0 0 0 0;0 0 0.9362097 0 0 0 0 0 0 0 0;0 0 0 0.9362097 0 0 0 0 0 0 0;0 0 0 0 0.9362097 0 0 0 0 0 0;0 0 0 0 0 0.9362097 0 0 0 0 0;0 0 0 0 0 0 0.9362097 0 0 0 0;0 0 0 0 0 0 0 0.9362097 0 0 0;0 0 0 0 0 0 0 0 0.9362097 0 0;0 0 0 0 0 0 0 0 0 0.9362097 0.9775626]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,1999,NA,NA,2000,NA,NA,Divided,Yes,NA,11,0.9777163,[0 0 0 0 0 0 0 0 0 0.017196348180228 0.08963419539732;0.9759466 0 0 0 0 0 0 0 0 0 0;0 0.9759466 0 0 0 0 0 0 0 0 0;0 0 0.9759466 0 0 0 0 0 0 0 0;0 0 0 0.9759466 0 0 0 0 0 0 0;0 0 0 0 0.9759466 0 0 0 0 0 0;0 0 0 0 0 0.9759466 0 0 0 0 0;0 0 0 0 0 0 0.9759466 0 0 0 0;0 0 0 0 0 0 0 0.9759466 0 0 0;0 0 0 0 0 0 0 0 0.9759466 0 0;0 0 0 0 0 0 0 0 0 0.9759466 0.9777163]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,2000,NA,NA,2001,NA,NA,Divided,Yes,NA,11,0.9781608,[0 0 0 0 0 0 0 0 0 0.017005203800736 0.08863787498784;0.9765896 0 0 0 0 0 0 0 0 0 0;0 0.9765896 0 0 0 0 0 0 0 0 0;0 0 0.9765896 0 0 0 0 0 0 0 0;0 0 0 0.9765896 0 0 0 0 0 0 0;0 0 0 0 0.9765896 0 0 0 0 0 0;0 0 0 0 0 0.9765896 0 0 0 0 0;0 0 0 0 0 0 0.9765896 0 0 0 0;0 0 0 0 0 0 0 0.9765896 0 0 0;0 0 0 0 0 0 0 0 0.9765896 0 0;0 0 0 0 0 0 0 0 0 0.9765896 0.9781608]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,2001,NA,NA,2002,NA,NA,Divided,Yes,NA,11,0.9785822,[0 0 0 0 0 0 0 0 0 0.016854221815136 0.08785089692384;0.9765896 0 0 0 0 0 0 0 0 0 0;0 0.9765896 0 0 0 0 0 0 0 0 0;0 0 0.9765896 0 0 0 0 0 0 0 0;0 0 0 0.9765896 0 0 0 0 0 0 0;0 0 0 0 0.9765896 0 0 0 0 0 0;0 0 0 0 0 0.9765896 0 0 0 0 0;0 0 0 0 0 0 0.9765896 0 0 0 0;0 0 0 0 0 0 0 0.9765896 0 0 0;0 0 0 0 0 0 0 0 0.9765896 0 0;0 0 0 0 0 0 0 0 0 0.9765896 0.9785822]
Gorilla_beringei,Gorilla_beringei,Mountain gorilla,TRUE,8082016,NA,beringei,Gorilla,Gorilla,Hominidae,Primates,Mammalia,Chordata,Animalia,Mammalia,Morris; Altmann; Brockman; Cords; Fedigan; Pusey; Stoinski; Bronikowski; Alberts; Strier,Am Nat,2011,10.1086/657443,Lawler Yrbook Phys Anthr 2011; DFGF,41,1967,2007,1,1,No,Yes,Yes,Karisoke,-0.62,29.5,2350,COD,Africa,TMB,F,Individual,Unmanipulated,W,2002,NA,NA,2003,NA,NA,Divided,Yes,NA,11,0.9787178,[0 0 0 0 0 0 0 0 0 0.01686804733832 0.0879229610408;0.9688767 0 0 0 0 0 0 0 0 0 0;0 0.9688767 0 0 0 0 0 0 0 0 0;0 0 0.9688767 0 0 0 0 0 0 0 0;0 0 0 0.9688767 0 0 0 0 0 0 0;0 0 0 0 0.9688767 0 0 0 0 0 0;0 0 0 0 0 0.9688767 0 0 0 0 0;0 0 0 0 0 0 0.9688767 0 0 0 0;0 0 0 0 0 0 0 0.9688767 0 0 0;0 0 0 0 0 0 0 0 0.9688767 0 0;0 0 0 0 0 0 0 0 0 0.9688767 0.9787178]
